# LAMMPS data file written by molpy on 2025-12-10 15:59:31

139 atoms
140 bonds
186 angles
242 dihedrals

9 atom types
5 bond types
9 angle types
12 dihedral types

0.000000 50.000000 xlo xhi
0.000000 50.000000 ylo yhi
0.000000 50.000000 zlo zhi

Atom Type Labels

1 opls_136
2 opls_137
3 opls_140
4 opls_154
5 opls_155
6 opls_157
7 opls_180
8 opls_182
9 opls_185

Bond Type Labels

1 CT-CT
2 CT-HC
3 CT-OH
4 CT-OS
5 HO-OH

Angle Type Labels

1 CT-CT-CT
2 CT-CT-HC
3 CT-CT-OH
4 CT-CT-OS
5 CT-OH-HO
6 CT-OS-CT
7 HC-CT-HC
8 HC-CT-OH
9 HC-CT-OS

Dihedral Type Labels

1 CT-CT-CT-CT
2 CT-CT-CT-HC
3 CT-CT-CT-OH
4 CT-CT-CT-OS
5 CT-CT-OH-HO
6 CT-CT-OS-CT
7 CT-OS-CT-HC
8 HC-CT-CT-HC
9 HC-CT-CT-OH
10 HC-CT-CT-OS
11 HC-CT-OH-HO
12 OS-CT-CT-OS

Masses

1 12.010780
2 12.010780
3 1.007947
4 15.999430
5 1.007947
6 12.010780
7 15.999430
8 12.010780
9 1.007947

Atoms

1 1 4 -0.683000 1.002903 -2.932748 -1.662448
2 1 6 0.145000 -0.298879 -2.413889 -1.725456
3 1 2 -0.060000 -0.480692 -1.233764 -0.728126
4 1 2 -0.060000 0.022647 0.127566 -1.341695
5 1 1 -0.120000 -0.089335 1.340844 -0.380701
6 1 1 -0.120000 0.907858 1.251682 0.783797
7 1 1 -0.120000 2.347698 1.132017 0.267441
8 1 1 -0.120000 2.499644 -0.033657 -0.718213
9 1 1 -0.120000 1.481759 0.075920 -1.863767
10 1 8 0.140000 -1.965287 -1.150993 -0.298360
11 1 5 0.418000 1.059826 -3.459041 -0.822490
12 1 3 0.060000 -0.501483 -2.071478 -2.762736
13 1 3 0.060000 -1.017793 -3.241277 -1.532300
14 1 3 0.060000 0.102186 -1.465297 0.188088
15 1 3 0.060000 -0.625633 0.350688 -2.218577
16 1 3 0.060000 0.127492 2.269312 -0.954851
17 1 3 0.060000 -1.116277 1.478748 0.006648
18 1 3 0.060000 0.664355 0.387081 1.436541
19 1 3 0.060000 0.822802 2.169442 1.404668
20 1 3 0.060000 2.639493 2.080432 -0.235207
21 1 3 0.060000 3.034529 0.977917 1.127261
22 1 3 0.060000 2.376927 -0.998532 -0.182512
23 1 3 0.060000 3.526561 -0.016884 -1.142496
24 1 3 0.060000 1.692158 1.008637 -2.433249
25 1 3 0.060000 1.630794 -0.748397 -2.588416
26 1 9 0.060000 -2.107227 -0.359934 0.464539
27 1 9 0.060000 -2.598892 -0.915545 -1.183451
28 1 8 0.140000 -4.100901 -5.938616 -1.880236
29 1 7 -0.400000 -2.596110 -3.000757 0.579617
30 1 8 0.140000 -3.933377 -4.968584 0.204611
31 1 8 0.145000 -3.008927 -4.211258 1.154172
32 1 8 0.140000 -3.037193 -8.844907 -4.972099
33 1 7 -0.400000 -4.160671 -9.647353 -4.672326
34 1 8 0.140000 -4.005484 -11.110317 -2.763207
35 1 9 0.030000 -3.016479 -5.287963 -3.625018
36 1 8 0.140000 -3.488186 -7.400674 -5.181171
37 1 9 0.030000 -4.244437 -5.913312 0.706385
38 1 9 0.030000 -4.990482 -5.317479 -2.134433
39 1 9 0.030000 -2.453184 -6.860260 -2.907382
40 1 9 0.030000 -2.612948 -6.761118 -5.447058
41 1 9 0.030000 -2.554335 -9.204533 -5.908272
42 1 9 0.030000 -2.287638 -8.867701 -4.149020
43 1 7 -0.400000 -3.244991 -5.245983 -0.996713
44 1 9 0.060000 -2.112088 -4.831641 1.365498
45 1 9 0.060000 -3.775005 -12.159667 -2.473503
46 1 8 0.140000 -3.758983 -10.940984 -4.259718
47 1 9 0.030000 -4.834476 -4.341821 0.012590
48 1 9 0.030000 -4.171984 -7.372118 -6.056067
49 1 9 0.030000 -2.697892 -11.195137 -4.499155
50 1 8 0.140000 -3.346688 -6.247508 -3.166456
51 1 7 -0.400000 -4.204941 -6.937087 -4.051637
52 1 9 0.060000 -3.529723 -4.024422 2.120807
53 1 9 0.060000 -5.076266 -10.903248 -2.540145
54 1 9 0.030000 -4.435843 -6.902317 -1.431343
55 1 9 0.030000 -4.386581 -11.681704 -4.799074
56 1 8 0.140000 0.341724 -7.577904 -4.935043
57 1 7 -0.400000 1.604893 -7.466256 -5.557619
58 1 9 0.060000 -2.428588 -7.892188 -0.898445
59 1 9 0.030000 0.044341 -8.060464 -0.985961
60 1 9 0.030000 1.184083 -7.439930 -2.960949
61 1 9 0.030000 4.291465 -3.501387 -5.964053
62 1 8 0.140000 0.525852 -8.136241 -3.530418
63 1 9 0.060000 -1.816924 -9.246331 0.113458
64 1 9 0.030000 -0.308275 -8.273605 -5.512575
65 1 9 0.030000 0.503163 -6.917669 -7.289048
66 1 9 0.060000 3.488506 -2.631681 -3.817050
67 1 7 -0.400000 -2.757136 -9.768071 -1.658145
68 1 8 0.140000 -0.572416 -8.755700 -1.600213
69 1 9 0.030000 0.985254 -4.848789 -5.979183
70 1 8 0.140000 1.788349 -5.295208 -6.608120
71 1 7 -0.400000 -0.736502 -8.251804 -2.909094
72 1 8 0.140000 1.493513 -6.782502 -6.792354
73 1 8 0.140000 3.274508 -3.794626 -5.627512
74 1 8 0.140000 3.224346 -3.672968 -4.107095
75 1 9 0.030000 -0.087222 -9.758695 -1.616662
76 1 9 0.030000 1.776799 -4.805103 -7.607403
77 1 8 0.145000 -1.939383 -8.888807 -0.934254
78 1 7 -0.400000 3.059823 -5.140424 -6.011979
79 1 9 0.030000 1.018372 -9.132704 -3.609588
80 1 9 0.030000 -0.159367 -6.586424 -4.852526
81 1 9 0.030000 2.250527 -7.204578 -7.487064
82 1 9 0.060000 3.966123 -4.370212 -3.656735
83 1 9 0.030000 2.568029 -3.062545 -6.088797
84 1 7 -0.400000 -4.921397 -5.534307 -9.234959
